Colaborador,Suggestion ID,Correction ID,Product ID,Ver PDP,Dominio,Seccion,Accion,Atributo,Valor actual,Valor sugerido,URL imagen sugerida,Decision esperada,Decision respondida,Coincide decision,Codigo esperado,Codigo respondido,Coincide codigo,Comentario colaborador,Revisado previamente,Fecha de accionado,SCRIPT,COLAB,Comentario,TL auditor,Difiere S/C
IGJEREZ,Netkel-ABW,116944811,MLA47793821,https://www.mercadolibre.com.ar/p/MLA47793821,PET_LEASHES,attribute,UPDATE,BRAND,Zee.Dog,PawCircuit,,RECHAZO,RECHAZO,SI,E-NCP,E-NCP,SI,,SI,6/05/2026 14:16:07,,,,,
IGJEREZ,Netkel-ABW,116944812,MLA47793821,https://www.mercadolibre.com.ar/p/MLA47793821,PET_LEASHES,attribute,UPDATE,MODEL,Zedoog Atlanta Sm.,NeonGrid Atlas 1.2m,,RECHAZO,RECHAZO,SI,E-NCP,E-NCP,SI,,SI,6/05/2026 14:16:07,,,,,
IGJEREZ,Netkel-ABW,116944813,MLA47793821,https://www.mercadolibre.com.ar/p/MLA47793821,PET_LEASHES,attribute,UPDATE,COLOR,Error 404 large,Glitch 707 large,,RECHAZO,RECHAZO,SI,E-NCP,E-NCP,SI,,SI,6/05/2026 14:16:07,,,,,
IGJEREZ,Netkel-ABW,116944814,MLA47793821,https://www.mercadolibre.com.ar/p/MLA47793821,PET_LEASHES,title,UPDATE,,Correa Perro Zee.Dog Atlanta 1.2 m Poliester Error 404 Large,Correa Perro PawCircuit NeonGrid Atlas 1.2 m Poliester Glitch 707 Large,,RECHAZO,RECHAZO,SI,E-NCP,E-NCP,SI,,SI,6/05/2026 14:16:08,,,,,
TIBAREIR,Netkel-ATV,942106991,MLA35497848,https://www.mercadolibre.com.ar/p/MLA35497848,WOOD_PROTECTIVE_PAINTS,image,ADD,,,,https://drive.google.com/file/d/1gClitKAKvnTqURXrnBR_wR1Cb56VvpyJ/view,RECHAZO,RECHAZO,SI,E-QR,E-QR,SI,,SI,6/05/2026 14:16:32,,,,,
TIBAREIR,Netkel-ATV,942106992,MLA35497848,https://www.mercadolibre.com.ar/p/MLA35497848,WOOD_PROTECTIVE_PAINTS,image,DELETE,,,,https://http2.mlstatic.com/D_NQ_NP_674475-MLA99452540776_112025-F.jpg,RECHAZO,APROBACION,NO,E-ICN,,NO,,SI,6/05/2026 14:16:32,,,,,
TIBAREIR,Netkel-ATV,942106993,MLA35497848,https://www.mercadolibre.com.ar/p/MLA35497848,WOOD_PROTECTIVE_PAINTS,attribute,UPDATE,MODEL,Classic,4 L,,RECHAZO,RECHAZO,SI,E-COH,E-COH,SI,,SI,6/05/2026 14:16:32,,,,,
TIBAREIR,Netkel-ATV,984452642,MLA35497848,https://www.mercadolibre.com.ar/p/MLA35497848,WOOD_PROTECTIVE_PAINTS,image,ADD,,,,https://drive.google.com/file/d/19iVQG7WAxsXkDHJBCtKXiXAWjUNakPuL/view,RECHAZO,RECHAZO,SI,E-DC,E-DC,SI,,SI,6/05/2026 14:16:33,,,,,
TIBAREIR,Netkel-ATV,984452643,MLA35497848,https://www.mercadolibre.com.ar/p/MLA35497848,WOOD_PROTECTIVE_PAINTS,main_features,ADD,,,"Disponible en Cristal, Cedro, Roble y Caoba - 1 L y 20 L",,RECHAZO,RECHAZO,SI,E-MUL,E-MUL,SI,,SI,6/05/2026 14:16:33,,,,,
SANCJOAQ,Netkel-AMW,137747372,MLA33314335,https://www.mercadolibre.com.ar/p/MLA33314335,AUTOMOTIVE_TIRES,attribute,UPDATE,SPEED_INDEX,T,Ñ,,RECHAZO,RECHAZO,SI,E-NCP,E-NCP,SI,,SI,6/05/2026 14:16:39,OK,OK,,ext_maminczu,NO
SANCJOAQ,Netkel-AMW,137747373,MLA33314335,https://www.mercadolibre.com.ar/p/MLA33314335,AUTOMOTIVE_TIRES,attribute,UPDATE,IS_RUN_FLAT,No,Sí,,RECHAZO,RECHAZO,SI,E-NCP,E-NCP,SI,,SI,6/05/2026 14:16:39,OK,OK,,ext_maminczu,NO
SANCJOAQ,Netkel-AMW,137747374,MLA33314335,https://www.mercadolibre.com.ar/p/MLA33314335,AUTOMOTIVE_TIRES,title,UPDATE,,Kit 2 Neumáticos Tango 175/70R13 82T Traction A Auto Camioneta Radial,Kit 2 Neumáticos Tango 175/70R13 82Ñ Traction A Auto Camioneta Radial Run Flat,,RECHAZO,RECHAZO,SI,E-NCP,E-NCP,SI,,SI,6/05/2026 14:16:39,OK,OK,,ext_maminczu,NO
ESGUADAL,Netkel-AJH,984233149,MLA6048060,https://www.mercadolibre.com.ar/p/MLA6048060,WASHING_MACHINES,attribute,UPDATE,BRAND,Samsung,AquaNova,,RECHAZO,RECHAZO,SI,E-NCP,E-NCP,SI,,SI,6/05/2026 14:16:50,,,,,
ESGUADAL,Netkel-AJH,984233150,MLA6048060,https://www.mercadolibre.com.ar/p/MLA6048060,WASHING_MACHINES,attribute,UPDATE,MODEL,WF1904WP,HydroSpin X9 Prime,,RECHAZO,RECHAZO,SI,E-NCP,E-NCP,SI,,SI,6/05/2026 14:16:50,,,,,
ESGUADAL,Netkel-AJH,984233151,MLA6048060,https://www.mercadolibre.com.ar/p/MLA6048060,WASHING_MACHINES,attribute,UPDATE,ALPHANUMERIC_MODEL,WF1904WPUU,HSX9P-AR220-SLV,,RECHAZO,RECHAZO,SI,E-NCP,E-NCP,SI,,SI,6/05/2026 14:16:52,,,,,
ESGUADAL,Netkel-AJH,984233152,MLA6048060,https://www.mercadolibre.com.ar/p/MLA6048060,WASHING_MACHINES,title,UPDATE,,Lavarropas automático Samsung WF1904WP color gris plata 9kg 1400RPM,Lavarropas automático AquaNova HydroSpin X9 Prime HSX9P-AR220-SLV color gris plata 9kg 1400RPM,,RECHAZO,RECHAZO,SI,E-NCP,E-NCP,SI,,SI,6/05/2026 14:16:53,,,,,
ESGUADAL,Netkel-AJH,984233153,MLA6048060,https://www.mercadolibre.com.ar/p/MLA6048060,WASHING_MACHINES,description,UPDATE,,Lavarropa 9Kg Inverter con Ecobubble Y Eficiencia energetica A+ Gris  CENTRIFUGADO 1400RPM,"El lavarropas automático AquaNova HydroSpin X9 Prime (modelo HSX9P-AR220-SLV) está diseñado para ofrecer lavados potentes y eficientes con capacidad de 9 kg. Su centrifugado de 1400 RPM ayuda a reducir la humedad de la ropa para un secado más rápido. Presenta terminación color gris plata y funciona con alimentación 220V, ideal para el hogar.",,RECHAZO,RECHAZO,SI,E-NCP,E-NCP,SI,,SI,6/05/2026 14:16:53,,,,,
DAIPEREY,Netkel-AZJ,868546986,MLA68616216,https://www.mercadolibre.com.ar/p/MLA68616216,BRACELETS_AND_ANKLE_BRACELETS,image,ADD,,,,https://http2.mlstatic.com/D_NQ_NP_985682-MLA110891117449_042026-F.jpg,RECHAZO,RECHAZO,SI,E-IPDP,E-IPDP,SI,,NO,6/05/2026 14:17:04,,,,,
DAIPEREY,Netkel-AZJ,868546987,MLA68616216,https://www.mercadolibre.com.ar/p/MLA68616216,BRACELETS_AND_ANKLE_BRACELETS,attribute,UPDATE,MODEL,Fuerza en calma,18 cm,,RECHAZO,RECHAZO,SI,E-COH,E-COH,SI,,NO,6/05/2026 14:17:04,,,,,
TIBAREIR,Netkel-ATN,984452639,MLA28422859,https://www.mercadolibre.com.ar/p/MLA28422859,KITCHEN_SPOONS,image,ADD,,,,https://http2.mlstatic.com/D_NQ_NP_899366-MLU74143236191_012024-F.jpg,RECHAZO,RECHAZO,SI,E-IPDP,E-IPDP,SI,,SI,6/05/2026 14:17:13,,,,,
TIBAREIR,Netkel-ATN,984452641,MLA28422859,https://www.mercadolibre.com.ar/p/MLA28422859,KITCHEN_SPOONS,main_features,ADD,,,Línea Ipanema de Tramontina.,,APROBACION,APROBACION,SI,,,SI,,SI,6/05/2026 14:17:13,,,,,
MASEINHA,Netkel-AWH,878542046,MLA48022603,https://www.mercadolibre.com.ar/p/MLA48022603,BICYCLE_AND_SCOOTER_BAGS,attribute,UPDATE,COLOR,negro-pequeño,Negro,,RECHAZO,APROBACION,NO,E-DUPA,,NO,,SI,6/05/2026 14:17:22,REVISAR,REVISAR,Caso similar fila 2194 con diferente accionar del script,ext_cecignol,NO
MASEINHA,Netkel-AWH,878542047,MLA48022603,https://www.mercadolibre.com.ar/p/MLA48022603,BICYCLE_AND_SCOOTER_BAGS,image,ADD,,,,https://http2.mlstatic.com/D_NQ_NP_886606-MLA84553255651_052025-F.jpg,RECHAZO,RECHAZO,SI,E-DUPA,E-IMGI,NO,,SI,6/05/2026 14:17:22,REVISAR,REVISAR,En la imagen se ve solo la marca como para poder hacer una busqueda pero ningun otro dato que ayude a definir al producto,,NO
MASEINHA,Netkel-AWH,878542048,MLA48022603,https://www.mercadolibre.com.ar/p/MLA48022603,BICYCLE_AND_SCOOTER_BAGS,title,UPDATE,,Accesorios De Ciclismo Profesional De Rhinowalk: Bolsa De Tr,Accesorios De Ciclismo Profesional De Rhinowalk: Bolsa De Tr Negro,,RECHAZO,APROBACION,NO,E-DUPA,,NO,,SI,6/05/2026 14:17:22,REVISAR,REVISAR,,,NO
MASEINHA,Netkel-AWH,878542049,MLA48022603,https://www.mercadolibre.com.ar/p/MLA48022603,BICYCLE_AND_SCOOTER_BAGS,description,ADD,,,Accesorios de ciclismo profesional Rhinowalk: bolsa de tr en color negro. Ideal para llevar tus elementos esenciales de forma práctica y segura durante tus salidas. Diseño resistente y pensado para el uso diario en bicicleta.,,RECHAZO,APROBACION,NO,E-DUPA,,NO,,SI,6/05/2026 14:17:23,REVISAR,REVISAR,,,NO
DADI,Netkel-AAZ,869446962,MLA66535369,https://www.mercadolibre.com.ar/p/MLA66535369,DISHES_PLATES,attribute,UPDATE,BRAND,Panda Deco,Nebula Homeware,,RECHAZO,RECHAZO,SI,E-NCP,E-NCP,SI,,SI,6/05/2026 14:17:25,,,,,
DADI,Netkel-AAZ,869446963,MLA66535369,https://www.mercadolibre.com.ar/p/MLA66535369,DISHES_PLATES,attribute,UPDATE,LINE,Sanrio,Kawaii Nebula,,RECHAZO,RECHAZO,SI,E-NCP,E-NCP,SI,,SI,6/05/2026 14:17:25,,,,,
DADI,Netkel-AAZ,869446964,MLA66535369,https://www.mercadolibre.com.ar/p/MLA66535369,DISHES_PLATES,attribute,UPDATE,MODEL,Sanrio,LunaPop DeepDish,,RECHAZO,RECHAZO,SI,E-NCP,E-NCP,SI,,SI,6/05/2026 14:17:26,,,,,
DADI,Netkel-AAZ,869446965,MLA66535369,https://www.mercadolibre.com.ar/p/MLA66535369,DISHES_PLATES,attribute,UPDATE,PATTERN_NAME,Kuromi,Gato Astral,,RECHAZO,RECHAZO,SI,E-NCP,E-NCP,SI,,SI,6/05/2026 14:17:26,,,,,
DADI,Netkel-AAZ,869446966,MLA66535369,https://www.mercadolibre.com.ar/p/MLA66535369,DISHES_PLATES,title,UPDATE,,Plato Hondo Diseño Sanrio Kuromi Kitty My Melody Kawaii Lila Kuromi,Plato Hondo Diseño Kawaii Nebula LunaPop DeepDish Nebula Homeware Gato Astral Lila,,RECHAZO,RECHAZO,SI,E-NCP,E-NCP,SI,,SI,6/05/2026 14:17:26,,,,,
TIBAREIR,Netkel-ATP,962792554,MLA30329883,https://www.mercadolibre.com.ar/p/MLA30329883,DRAWERS_AND_STORAGE_DRAWERS,image,ADD,,,,https://http2.mlstatic.com/D_NQ_NP_608670-MLA95683628477_102025-F.jpg,RECHAZO,RECHAZO,SI,E-IMGI,E-IMGI,SI,,SI,6/05/2026 14:17:56,,,,,
TIBAREIR,Netkel-ATP,962792555,MLA30329883,https://www.mercadolibre.com.ar/p/MLA30329883,DRAWERS_AND_STORAGE_DRAWERS,image,DELETE,,,,https://http2.mlstatic.com/D_NQ_NP_695651-MLU74127142446_012024-F.jpg,RECHAZO,RECHAZO,SI,E-ICN,E-ICN,SI,,SI,6/05/2026 14:17:56,,,,,
AGFASSON,Netkel-ALD,142817871,MLA26423108,https://www.mercadolibre.com.ar/p/MLA26423108,KITCHEN_SKIMMERS,attribute,UPDATE,COLOR,Prism crush black,Rojo,,RECHAZO,RECHAZO,SI,E-DUPA,E-DUPA,SI,42487008,SI,6/05/2026 14:18:25,,,,,
AGFASSON,Netkel-ALD,142817872,MLA26423108,https://www.mercadolibre.com.ar/p/MLA26423108,KITCHEN_SKIMMERS,image,ADD,,,,https://http2.mlstatic.com/D_NQ_NP_840205-MLA80079011424_102024-F.jpg,RECHAZO,RECHAZO,SI,E-DUPA,E-DUPA,SI,42487008,SI,6/05/2026 14:18:26,,,,,
AGFASSON,Netkel-ALD,142817873,MLA26423108,https://www.mercadolibre.com.ar/p/MLA26423108,KITCHEN_SKIMMERS,title,UPDATE,,Espumadera Tramontina Linea Ability Color Negro Samihome,Espumadera Tramontina Linea Ability Color Rojo Samihome,,RECHAZO,RECHAZO,SI,E-DUPA,E-DUPA,SI,42487008,SI,6/05/2026 14:18:26,,,,,
AGFASSON,Netkel-ALD,142817874,MLA26423108,https://www.mercadolibre.com.ar/p/MLA26423108,KITCHEN_SKIMMERS,description,UPDATE,,"La desnatadora de conchas de arroz negro Nylon Ability de Tramontina es un utensilio de alta calidad, perfecto para facilitar la preparación de sus comidas. Con un diámetro de 8,9 cm, esta desnatadora es ideal para sacar el arroz de la olla de manera práctica y eficiente. Su mango es de polipropileno, lo que proporciona comodidad y seguridad durante su uso. Además, el skimmer está fabricado en polipropileno, un material resistente y duradero. Con un tamaño total de 30 cm, es perfecto para uso doméstico. La línea Tramontina Ability es reconocida por su calidad y durabilidad, y el modelo Nylon Ability Pre-Tramontina Foamer no es la excepción. Obtenga ahora su desnatador de conchas de arroz negro Nylon Ability de Tramontina y tenga un utensilio práctico y funcional en su cocina.","La espumadera de nylon de la línea Ability de Tramontina es un utensilio de alta calidad, ideal para facilitar la preparación de tus comidas. Con un diámetro de 8,9 cm, permite retirar alimentos de la olla de manera práctica y eficiente. Su mango de polipropileno brinda comodidad y seguridad durante el uso, y su tamaño total de 30 cm la hace perfecta para el uso doméstico. Presentación en color rojo.",,RECHAZO,RECHAZO,SI,E-DUPA,E-DUPA,SI,42487008,SI,6/05/2026 14:18:27,,,,,
FLTANGOR,Netkel-ANV,725084928,MLA53041695,https://www.mercadolibre.com.ar/p/MLA53041695,TEXTURE_COATINGS,attribute,UPDATE,COLOR,Blanco,Oveja,,RECHAZO,RECHAZO,SI,E-DUPA,E-COH,NO,"Se acepta la imagen dado que corresponde a la brand. No se acepta introducir la palabra ""OVEJA"" dado que no corresponde al producto",SI,6/05/2026 14:18:29,,,,,
FLTANGOR,Netkel-ANV,725084929,MLA53041695,https://www.mercadolibre.com.ar/p/MLA53041695,TEXTURE_COATINGS,image,ADD,,,,https://http2.mlstatic.com/D_NQ_NP_798280-MLA109864499538_042026-F.jpg,RECHAZO,APROBACION,NO,E-DUPA,,NO,"Se acepta la imagen dado que corresponde a la brand. No se acepta introducir la palabra ""OVEJA"" dado que no corresponde al producto",SI,6/05/2026 14:18:29,,,,,
FLTANGOR,Netkel-ANV,725084930,MLA53041695,https://www.mercadolibre.com.ar/p/MLA53041695,TEXTURE_COATINGS,title,UPDATE,,Casadeco Revestimiento Texturado Romanico 25kg Blanco Casablanca,Casadeco Revestimiento Texturado Romanico 25kg Oveja Casablanca,,RECHAZO,RECHAZO,SI,E-DUPA,E-REL,NO,"Se acepta la imagen dado que corresponde a la brand. No se acepta introducir la palabra ""OVEJA"" dado que no corresponde al producto",SI,6/05/2026 14:18:31,,,,,
TIBAREIR,Netkel-ATQ,490234548,MLA25448564,https://www.mercadolibre.com.ar/p/MLA25448564,MECHANICAL_PENCILS,image,ADD,,,,https://http2.mlstatic.com/D_NQ_NP_601610-MLA93956590478_102025-F.jpg,RECHAZO,RECHAZO,SI,E-IPDP,E-IPDP,SI,,SI,6/05/2026 14:18:35,,,,,
YAPORTAS,Netkel-AMA,346715058,MLA37712179,https://www.mercadolibre.com.ar/p/MLA37712179,SNEAKERS,attribute,UPDATE,SIZE_GRID_ROW_ID,210009:9,210009:28:00,,RECHAZO,RECHAZO,SI,E-DUPA,E-DUPA,SI,Se esta queriendo modificar los valores a un producto que ya se encuentra dentro del catalogo con el id:37712195,NO,6/05/2026 14:18:44,,,,,
YAPORTAS,Netkel-AMA,346715059,MLA37712179,https://www.mercadolibre.com.ar/p/MLA37712179,SNEAKERS,attribute,UPDATE,SIZE,39 AR,50.5 AR,,RECHAZO,RECHAZO,SI,E-DUPA,E-DUPA,SI,Se esta queriendo modificar los valores a un producto que ya se encuentra dentro del catalogo con el id:37712195,NO,6/05/2026 14:18:44,,,,,
YAPORTAS,Netkel-AMA,346715060,MLA37712179,https://www.mercadolibre.com.ar/p/MLA37712179,SNEAKERS,title,UPDATE,,Zapatillas Adidas Urban Court - adulto 39 BR,Zapatillas Adidas Urban Court - adulto 50.5 BR,,RECHAZO,RECHAZO,SI,E-DUPA,E-DUPA,SI,Se esta queriendo modificar los valores a un producto que ya se encuentra dentro del catalogo con el id:37712195,NO,6/05/2026 14:18:44,,,,,
TIBAREIR,Netkel-ATX,440574106,MLA28635831,https://www.mercadolibre.com.ar/p/MLA28635831,STUFFED_PET_TOYS,title,UPDATE,,Juguete Para Perros Zeedog Blu Monsterz Chirrido Premium Celeste Monstruos,"Juguete Para Perros Zeedog Blu Monsterz Chirrido Premium Celeste Monstruos. Producto nuevo, sellado, sin uso.",,RECHAZO,RECHAZO,SI,E-DP,E-DP,SI,,SI,6/05/2026 14:19:11,,,,,
TIBAREIR,Netkel-ATX,984452644,MLA28635831,https://www.mercadolibre.com.ar/p/MLA28635831,STUFFED_PET_TOYS,image,REORDER,,https://http2.mlstatic.com/D_NQ_NP_680755-MLA95667239153_102025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_979879-MLU73266385473_122023-F.jpg | https://http2.mlstatic.com/D_NQ_NP_851918-MLA88639059614_072025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_683802-MLA88639069136_072025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_996724-MLA88639119042_072025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_728727-MLA88639187960_072025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_772373-MLA88639187966_072025-F.jpg,https://http2.mlstatic.com/D_NQ_NP_683802-MLA88639069136_072025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_680755-MLA95667239153_102025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_979879-MLU73266385473_122023-F.jpg | https://http2.mlstatic.com/D_NQ_NP_851918-MLA88639059614_072025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_996724-MLA88639119042_072025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_728727-MLA88639187960_072025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_772373-MLA88639187966_072025-F.jpg,,RECHAZO,RECHAZO,SI,E-FI,E-FI,SI,,SI,6/05/2026 14:19:11,,,,,
ESGUADAL,Netkel-AJJ,475551835,MLA27293098,https://www.mercadolibre.com.ar/p/MLA27293098,BABY_FORMULAS,attribute,UPDATE,FLAVOR,Leche,Original,,RECHAZO,RECHAZO,SI,E-DUPA,E-NCP,NO,,SI,6/05/2026 14:19:13,,,,,
ESGUADAL,Netkel-AJJ,475551836,MLA27293098,https://www.mercadolibre.com.ar/p/MLA27293098,BABY_FORMULAS,attribute,UPDATE,UNITS_PER_PACK,30,12,,RECHAZO,RECHAZO,SI,E-DUPA,E-NCP,NO,,SI,6/05/2026 14:19:13,,,,,
ESGUADAL,Netkel-AJJ,475551837,MLA27293098,https://www.mercadolibre.com.ar/p/MLA27293098,BABY_FORMULAS,image,ADD,,,,https://http2.mlstatic.com/D_NQ_NP_796824-MLA100959495525_122025-F.jpg,RECHAZO,RECHAZO,SI,E-DUPA,E-NCP,NO,,SI,6/05/2026 14:19:14,,,,,
ESGUADAL,Netkel-AJJ,475551838,MLA27293098,https://www.mercadolibre.com.ar/p/MLA27293098,BABY_FORMULAS,image,ADD,,,,https://http2.mlstatic.com/D_NQ_NP_715813-MLA79577077628_102024-F.jpg,RECHAZO,RECHAZO,SI,E-DUPA,E-NCP,NO,,SI,6/05/2026 14:19:14,,,,,
ESGUADAL,Netkel-AJJ,475551839,MLA27293098,https://www.mercadolibre.com.ar/p/MLA27293098,BABY_FORMULAS,image,ADD,,,,https://http2.mlstatic.com/D_NQ_NP_868372-MLA100080675201_122025-F.jpg,RECHAZO,RECHAZO,SI,E-DUPA,E-NCP,NO,,SI,6/05/2026 14:19:15,,,,,
ESGUADAL,Netkel-AJJ,475551840,MLA27293098,https://www.mercadolibre.com.ar/p/MLA27293098,BABY_FORMULAS,title,UPDATE,,Pack 30 Sancor Bebe 1 Advanced leche de formula 200mL 0 a 6 meses,Pack 12 Sancor Bebe 1 Advanced leche de formula Original 200mL 0 a 6 meses,,RECHAZO,RECHAZO,SI,E-DUPA,E-NCP,NO,,SI,6/05/2026 14:19:15,,,,,
JOASTORI,Netkel-AER,989006374,MLA30081896,https://www.mercadolibre.com.ar/p/MLA30081896,WARDROBES_AND_UPPER_STORAGES,attribute,UPDATE,COLOR,Wengue habano,Turquesa Metálico,,RECHAZO,RECHAZO,SI,E-NCP,E-NCP,SI,,SI,6/05/2026 14:19:33,,,,,
JOASTORI,Netkel-AER,989006375,MLA30081896,https://www.mercadolibre.com.ar/p/MLA30081896,WARDROBES_AND_UPPER_STORAGES,title,UPDATE,,Placard Ropero 180 Senior Premium 2 Ptas Corredizas 2 Caj ++ Color Wengue Habano,Placard Ropero 180 Senior Premium 2 Ptas Corredizas 2 Caj ++ Color Turquesa Metálico,,RECHAZO,RECHAZO,SI,E-NCP,E-NCP,SI,,SI,6/05/2026 14:19:33,,,,,
IGJEREZ,Netkel-ABY,488736388,MLA22530441,https://www.mercadolibre.com.ar/p/MLA22530441,COMPUTER_MICE,attribute,UPDATE,COLOR,Gris,Azul,,RECHAZO,RECHAZO,SI,E-DUPA,E-DUPA,SI,37475170,SI,6/05/2026 14:19:37,,,,,
IGJEREZ,Netkel-ABY,488736389,MLA22530441,https://www.mercadolibre.com.ar/p/MLA22530441,COMPUTER_MICE,image,ADD,,,,https://http2.mlstatic.com/D_NQ_NP_937213-MLA100038063483_122025-F.jpg,RECHAZO,RECHAZO,SI,E-DUPA,E-DUPA,SI,37475170,SI,6/05/2026 14:19:37,,,,,
IGJEREZ,Netkel-ABY,488736390,MLA22530441,https://www.mercadolibre.com.ar/p/MLA22530441,COMPUTER_MICE,title,UPDATE,,Mouse Noga Ng-611u Optico Cable Usb 2.0 800dpi Luminoso Gris,Mouse Noga Ng-611u Optico Cable Usb 2.0 800dpi Luminoso Azul,,RECHAZO,RECHAZO,SI,E-DUPA,E-DUPA,SI,37475170,SI,6/05/2026 14:19:37,,,,,
FLMONTEN,Netkel-AAR,465830215,MLA36132051,https://www.mercadolibre.com.ar/p/MLA36132051,VARNISHES,image,ADD,,,,https://http2.mlstatic.com/D_NQ_NP_804253-MLA92322463882_092025-F.jpg,RECHAZO,RECHAZO,SI,E-IPDP,E-IPDP,SI,,SI,6/05/2026 14:19:43,,,,,
FLMONTEN,Netkel-AAR,465830216,MLA36132051,https://www.mercadolibre.com.ar/p/MLA36132051,VARNISHES,image,DELETE,,,,https://http2.mlstatic.com/D_NQ_NP_674144-MLA99466493318_112025-F.jpg,RECHAZO,RECHAZO,SI,E-ICN,E-ICN,SI,,SI,6/05/2026 14:19:43,,,,,
FLMONTEN,Netkel-AAR,552651793,MLA36132051,https://www.mercadolibre.com.ar/p/MLA36132051,VARNISHES,image,REORDER,,https://http2.mlstatic.com/D_NQ_NP_674144-MLA99466493318_112025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_804253-MLA92322463882_092025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_821435-MLA92323038484_092025-F.jpg,https://http2.mlstatic.com/D_NQ_NP_804253-MLA92322463882_092025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_674144-MLA99466493318_112025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_821435-MLA92323038484_092025-F.jpg,,RECHAZO,RECHAZO,SI,E-FI,E-FI,SI,,SI,6/05/2026 14:19:43,,,,,
DADI,Netkel-ABB,645719501,MLA66719405,https://www.mercadolibre.com.ar/p/MLA66719405,WRENCHES,attribute,UPDATE,COLOR,Gris,Plateado,,RECHAZO,RECHAZO,SI,E-DUPA,E-NCP,NO,,SI,6/05/2026 14:19:45,,,,,
DADI,Netkel-ABB,645719502,MLA66719405,https://www.mercadolibre.com.ar/p/MLA66719405,WRENCHES,attribute,UPDATE,WRENCH_FINISH,Mate,Cromado,,RECHAZO,RECHAZO,SI,E-DUPA,E-NCP,NO,,SI,6/05/2026 14:19:45,,,,,
DADI,Netkel-ABB,645719503,MLA66719405,https://www.mercadolibre.com.ar/p/MLA66719405,WRENCHES,image,ADD,,,,https://http2.mlstatic.com/D_NQ_NP_816301-MLA79832555795_102024-F.jpg,RECHAZO,RECHAZO,SI,E-DUPA,E-NCP,NO,,SI,6/05/2026 14:19:46,,,,,
DADI,Netkel-ABB,645719504,MLA66719405,https://www.mercadolibre.com.ar/p/MLA66719405,WRENCHES,image,ADD,,,,https://http2.mlstatic.com/D_NQ_NP_649545-MLA95739031148_102025-F.jpg,RECHAZO,RECHAZO,SI,E-DUPA,E-NCP,NO,,SI,6/05/2026 14:19:46,,,,,
DADI,Netkel-ABB,645719505,MLA66719405,https://www.mercadolibre.com.ar/p/MLA66719405,WRENCHES,title,UPDATE,,Llave Golpe Bremen Estriada Recta 42mm Largo 230mm 8530 Gris,Llave Golpe Bremen Estriada Recta 42mm Largo 230mm 8530 Plateado,,RECHAZO,RECHAZO,SI,E-DUPA,E-NCP,NO,,SI,6/05/2026 14:19:46,,,,,
DADI,Netkel-ABB,645719506,MLA66719405,https://www.mercadolibre.com.ar/p/MLA66719405,WRENCHES,description,UPDATE,,"La Bocallave Estriada 1/2 Sae (12) 1/2 Bremen 3486 es una herramienta esencial para cualquier profesional o entusiasta del bricolaje. Fabricada por Bremen, una marca reconocida por su calidad y durabilidad, esta llave estriada está diseñada para resistir las demandas de cualquier trabajo. Hecha de cromo vanadio, un material conocido por su resistencia y durabilidad, esta llave está diseñada para durar. Su diseño estriado permite un agarre firme y seguro, lo que facilita su uso y mejora la eficiencia. Ya sea que estés trabajando en un proyecto de reparación de automóviles o simplemente necesites una herramienta confiable para tareas generales, la Bocallave Estriada 1/2 Sae (12) 1/2 Bremen 3486 es la elección perfecta.","La Llave Golpe Bremen Estriada Recta 42mm Largo 230mm 8530 es una herramienta ideal para trabajos exigentes, ofreciendo un agarre firme y seguro gracias a su diseño estriado. Está fabricada en cromo vanadio para mayor resistencia y durabilidad, y cuenta con terminación cromada que mejora su protección y apariencia. Su acabado plateado la hace fácil de identificar y mantener en el taller, siendo una opción confiable para uso profesional o doméstico.",,RECHAZO,RECHAZO,SI,E-DUPA,E-NCP,NO,,SI,6/05/2026 14:19:47,,,,,
FRANCOF,Netkel-BOM,187140166,MLA36929037,https://www.mercadolibre.com.ar/p/MLA36929037,TONERS,attribute,UPDATE,INK_COLOR,Cian,Amarillo,,RECHAZO,RECHAZO,SI,E-DUPA,E-DUPA,SI,ID: 22640419,NO,6/05/2026 14:19:51,,,,,
FRANCOF,Netkel-BOM,187140167,MLA36929037,https://www.mercadolibre.com.ar/p/MLA36929037,TONERS,image,ADD,,,,https://http2.mlstatic.com/D_NQ_NP_665843-MLA99546983050_122025-F.jpg,RECHAZO,RECHAZO,SI,E-DUPA,E-DUPA,SI,ID: 22640419,NO,6/05/2026 14:19:51,,,,,
